timestamp,power_status,supply_temp,return_temp,delta_temp_raw,delta_temp_clamped,brine_in_temp,brine_out_temp,outdoor_temp,desired_supply_temp,heat_output_kw,cop,power_input_kw
2025-04-22 09:30:00,1.0,35.0,26.666666666666668,8.333333333333332,8.333333333333332,1.0,-2.5,,,19.15833333333333,4.75,4.033333333333333
2025-04-22 10:30:00,1.0,50.5,46.0,4.5,4.5,,-1.0,,,10.3455,4.75,2.178
2025-04-22 10:45:00,0.0,54.5,51.5,3.0,3.0,2.0,,,,0.0,,0.0
2025-04-22 11:45:00,1.0,56.5,54.0,2.5,2.5,,,,,5.7475,4.75,1.21
2025-04-22 12:00:00,0.0,39.166666666666664,28.333333333333332,10.833333333333332,10.0,,1.0,,28.0,0.0,,0.0
2025-04-22 12:45:00,1.0,29.0,,,,,,,,0.0,,0.0
2025-04-22 13:00:00,0.0,,,,,2.0,0.0,10.0,27.0,0.0,,0.0
2025-04-22 13:45:00,1.0,26.0,,,,,2.0,,,0.0,,0.0
2025-04-22 14:00:00,0.0,27.333333333333332,,,,3.0,0.5,,,0.0,,0.0
2025-04-22 15:00:00,1.0,52.0,46.5,5.5,5.5,,-3.0,,,12.644499999999999,4.75,2.662
2025-04-22 15:30:00,0.0,67.83333333333333,60.42857142857143,7.404761904761898,7.404761904761898,,0.0,9.0,28.0,0.0,,0.0
2025-04-22 16:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-22 16:30:00,1.0,,,,,2.0,,,,0.0,,0.0
2025-04-22 17:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-22 17:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-22 18:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-22 19:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-22 20:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-22 22:00:00,1.0,,,,,,,,,0.0,,0.0
2025-04-22 23:15:00,0.0,52.5,42.5,10.0,10.0,,,,,0.0,,0.0
2025-04-23 00:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-23 01:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-23 02:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-23 03:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-23 05:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-23 06:15:00,1.0,45.0,45.125,-0.125,2.0,,0.5,,,4.598,4.75,0.968
2025-04-23 07:15:00,0.0,24.5,,,,,2.0,,28.0,0.0,,0.0
2025-04-23 07:30:00,0.0,29.0,24.0,5.0,5.0,,1.0,,,0.0,,0.0
2025-04-23 08:30:00,1.0,25.0,24.0,1.0,2.0,2.0,2.0,10.5,,4.598,4.75,0.968
2025-04-23 09:00:00,0.0,23.0,23.0,0.0,2.0,,,,,0.0,,0.0
2025-04-23 09:45:00,0.0,,,,,,,12.0,25.0,0.0,,0.0
2025-04-23 10:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-23 10:45:00,0.0,27.0,,,,,2.3333333333333335,,,0.0,,0.0
2025-04-23 11:00:00,0.0,25.5,24.0,1.5,2.0,,2.0,12.0,,0.0,,0.0
2025-04-23 12:00:00,1.0,27.5,,,,,2.3333333333333335,,,0.0,,0.0
2025-04-23 12:30:00,0.0,,,,,,,11.0,,0.0,,0.0
2025-04-23 13:00:00,1.0,23.0,23.0,0.0,2.0,,,12.5,,4.598,4.75,0.968
2025-04-23 13:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-23 14:15:00,0.0,,,,,,,12.0,,0.0,,0.0
2025-04-23 14:30:00,0.0,27.666666666666668,23.0,4.666666666666668,4.666666666666668,5.0,2.0,,25.0,0.0,,0.0
2025-04-23 15:30:00,1.0,,,,,,,,26.0,0.0,,0.0
2025-04-23 16:30:00,1.0,26.666666666666668,,,,,1.0,,,0.0,,0.0
2025-04-23 17:00:00,0.0,,,,,,,9.0,,0.0,,0.0
2025-04-23 17:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-23 19:00:00,1.0,40.5,29.5,11.0,10.0,2.0,-1.0,,,22.99,4.75,4.7
2025-04-23 20:00:00,1.0,48.55555555555556,44.0,4.555555555555557,4.555555555555557,1.0,-1.5,,,10.473222222222226,4.75,2.2048888888888896
2025-04-23 21:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-23 21:30:00,0.0,,,,,2.0,,,,0.0,,0.0
2025-04-23 22:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-23 22:30:00,0.0,,,,,,,7.0,30.0,0.0,,0.0
2025-04-23 23:30:00,1.0,30.0,,,,3.0,,,,0.0,,0.0
2025-04-24 00:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-24 01:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-24 03:00:00,1.0,,,,,,,,,0.0,,0.0
2025-04-24 04:15:00,1.0,32.0,,,,,,,,0.0,,0.0
2025-04-24 05:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-24 06:30:00,1.0,45.5,37.8,7.700000000000003,7.700000000000003,,,,33.0,17.702300000000005,4.75,3.726800000000001
2025-04-24 07:45:00,1.0,33.0,,,,,,5.0,,0.0,,0.0
2025-04-24 08:45:00,1.0,33.0,26.5,6.5,6.5,,,,,14.9435,4.75,3.146
2025-04-24 10:00:00,1.0,,,,,,,7.0,30.0,0.0,,0.0
2025-04-24 11:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-24 12:15:00,1.0,,,,,,,9.0,28.0,0.0,,0.0
2025-04-24 12:30:00,0.0,,26.0,,,,,,,0.0,,0.0
2025-04-24 13:30:00,1.0,,26.0,,,2.0,,,,0.0,,0.0
2025-04-24 14:00:00,0.0,25.0,25.0,0.0,2.0,3.0,,10.0,27.0,0.0,,0.0
2025-04-24 14:45:00,1.0,26.0,,,,,3.0,,,0.0,,0.0
2025-04-24 15:00:00,0.0,24.0,24.0,0.0,2.0,,,11.0,26.0,0.0,,0.0
2025-04-24 15:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-24 16:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-24 17:00:00,0.0,25.0,24.0,1.0,2.0,3.0,3.0,,,0.0,,0.0
2025-04-24 17:30:00,0.0,30.0,25.0,5.0,5.0,,,,27.0,0.0,,0.0
2025-04-24 18:15:00,1.0,28.2,,,,,1.5,,,0.0,,0.0
2025-04-24 18:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-24 19:15:00,1.0,,26.0,,,,,,,0.0,,0.0
2025-04-24 19:30:00,0.0,29.0,25.0,4.0,4.0,,2.0,,29.0,0.0,,0.0
2025-04-24 20:30:00,1.0,30.0,,,,,0.0,7.0,30.0,0.0,,0.0
2025-04-24 21:00:00,0.0,,25.0,,,,,,,0.0,,0.0
2025-04-24 21:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-24 22:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-24 23:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-25 00:00:00,1.0,,,,,,,,,0.0,,0.0
2025-04-25 01:15:00,1.0,56.5,53.5,3.0,3.0,,,,,6.897,4.75,1.452
2025-04-25 02:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-25 03:30:00,1.0,31.333333333333332,,,,,-1.0,4.0,,0.0,,0.0
2025-04-25 04:45:00,1.0,32.0,,,,,,,,0.0,,0.0
2025-04-25 05:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-25 07:00:00,1.0,53.0,48.0,5.0,5.0,1.0,,,,11.495,4.75,2.42
2025-04-25 07:30:00,0.0,36.5,27.5,9.0,9.0,1.0,-4.0,,,0.0,,0.0
2025-04-25 08:15:00,1.0,32.0,26.5,5.5,5.5,,-1.0,,,12.644499999999999,4.75,2.662
2025-04-25 09:15:00,1.0,,,,,,,5.0,,0.0,,0.0
2025-04-25 10:30:00,1.0,31.0,,,,,,,,0.0,,0.0
2025-04-25 11:30:00,1.0,,,,,,,8.0,29.0,0.0,,0.0
2025-04-25 12:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-25 13:00:00,0.0,,,,,2.0,,,,0.0,,0.0
2025-04-25 14:00:00,1.0,,,,,2.0,,9.0,28.0,0.0,,0.0
2025-04-25 15:00:00,0.0,29.5,,,,,1.3333333333333333,9.0,,0.0,,0.0
2025-04-25 15:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-25 16:15:00,1.0,30.5,,,,4.0,2.0,9.0,,0.0,,0.0
2025-04-25 16:30:00,0.0,31.0,,,,3.0,1.0,,28.0,0.0,,0.0
2025-04-25 17:30:00,1.0,29.0,,,,,2.0,,,0.0,,0.0
2025-04-25 18:00:00,0.0,31.0,26.0,5.0,5.0,,,,,0.0,,0.0
2025-04-25 18:30:00,0.0,28.666666666666668,25.0,3.666666666666668,3.666666666666668,,2.0,,,0.0,,0.0
2025-04-25 19:00:00,0.0,34.5,28.0,6.5,6.5,,0.0,,29.0,0.0,,0.0
2025-04-25 19:45:00,1.0,55.5,52.5,3.0,3.0,,,7.0,,6.897,4.75,1.452
2025-04-25 21:00:00,1.0,,,,,,,5.0,32.0,0.0,,0.0
2025-04-25 22:00:00,1.0,,,,,,,4.0,,0.0,,0.0
2025-04-25 22:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-25 23:15:00,1.0,48.5,38.0,10.5,10.0,2.0,,,,22.99,4.75,4.7
2025-04-26 00:30:00,1.0,,27.0,,,,,3.0,,0.0,,0.0
2025-04-26 01:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-26 02:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-26 03:00:00,0.0,32.0,26.666666666666668,5.333333333333332,5.333333333333332,,,,,0.0,,0.0
2025-04-26 04:00:00,1.0,32.0,,,,,,,,0.0,,0.0
2025-04-26 05:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-26 06:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-26 07:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-26 08:00:00,0.0,,,,,,,,32.0,0.0,,0.0
2025-04-26 08:45:00,1.0,,28.0,,,,,6.0,,0.0,,0.0
2025-04-26 09:45:00,1.0,56.5,53.0,3.5,3.5,,,7.0,30.0,8.0465,4.75,1.694
2025-04-26 11:00:00,1.0,30.0,,,,,1.5,,,0.0,,0.0
2025-04-26 12:15:00,1.0,26.5,,,,,2.0,,,0.0,,0.0
2025-04-26 12:30:00,0.0,28.5,25.0,3.5,3.5,3.0,1.0,,,0.0,,0.0
2025-04-26 13:15:00,1.0,34.857142857142854,33.0,1.857142857142854,2.0,,0.3333333333333333,9.0,,4.598,4.75,0.968
2025-04-26 13:30:00,0.0,49.5,41.5,8.0,8.0,2.0,,10.0,,0.0,,0.0
2025-04-26 14:30:00,0.0,28.333333333333332,25.0,3.333333333333332,3.333333333333332,3.0,1.0,10.0,27.0,0.0,,0.0
2025-04-26 15:00:00,0.0,24.5,,,,,2.0,,,0.0,,0.0
2025-04-26 15:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-26 16:00:00,0.0,,,,,,4.0,,,0.0,,0.0
2025-04-26 16:45:00,0.0,27.333333333333332,25.0,2.333333333333332,2.333333333333332,,2.0,12.0,25.0,0.0,,0.0
2025-04-26 17:00:00,0.0,24.0,24.0,0.0,2.0,3.5,,,,0.0,,0.0
2025-04-26 18:00:00,0.0,23.0,23.0,0.0,2.0,,,11.0,25.0,0.0,,0.0
2025-04-26 18:30:00,0.0,28.666666666666668,24.0,4.666666666666668,4.666666666666668,5.0,2.5,10.0,27.0,0.0,,0.0
2025-04-26 19:15:00,1.0,31.0,,,,,,,,0.0,,0.0
2025-04-26 19:30:00,0.0,30.0,,,,3.0,,8.0,29.0,0.0,,0.0
2025-04-26 20:30:00,1.0,,,,,,0.0,,,0.0,,0.0
2025-04-26 21:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-26 22:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-27 00:00:00,1.0,55.0,51.5,3.5,3.5,2.0,,,,8.0465,4.75,1.694
2025-04-27 01:00:00,1.0,33.0,,,,,,,33.0,0.0,,0.0
2025-04-27 02:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-27 03:15:00,1.0,32.5,,,,,,,,0.0,,0.0
2025-04-27 04:30:00,1.0,32.5,,,,,,,,0.0,,0.0
2025-04-27 05:45:00,1.0,32.5,,,,,,3.0,,0.0,,0.0
2025-04-27 06:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-27 08:00:00,1.0,,,,,,0.0,7.0,30.5,0.0,,0.0
2025-04-27 09:00:00,1.0,51.0,43.0,8.0,8.0,,,9.0,,18.392,4.75,3.872
2025-04-27 10:15:00,1.0,67.2,60.0,7.200000000000003,7.200000000000003,,0.5,,27.0,16.552800000000005,4.75,3.4848000000000012
2025-04-27 10:30:00,0.0,57.833333333333336,54.142857142857146,3.69047619047619,3.69047619047619,3.0,1.5,,,0.0,,0.0
2025-04-27 11:15:00,0.0,,24.0,,,,,11.0,26.0,0.0,,0.0
2025-04-27 11:30:00,0.0,24.0,,,,4.0,,,,0.0,,0.0
2025-04-27 12:30:00,0.0,39.0,39.5,-0.5,2.0,2.0,1.5,,,0.0,,0.0
2025-04-27 13:00:00,0.0,,,,,,3.0,,,0.0,,0.0
2025-04-27 13:45:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-04-27 14:00:00,0.0,23.0,23.0,0.0,2.0,,,,,0.0,,0.0
2025-04-27 14:45:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-04-27 15:00:00,0.0,44.22222222222222,34.45454545454545,9.767676767676768,9.767676767676768,4.5,1.5,,,0.0,,0.0
2025-04-27 16:00:00,1.0,,,,,,3.0,13.0,,0.0,,0.0
2025-04-27 16:30:00,0.0,,23.0,,,,4.0,,,0.0,,0.0
2025-04-27 17:00:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-04-27 17:30:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-04-27 18:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-27 18:30:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-27 19:30:00,0.0,22.0,,,,,,,,0.0,,0.0
2025-04-27 20:30:00,0.0,29.0,24.0,5.0,5.0,,2.0,12.0,,0.0,,0.0
2025-04-27 21:00:00,1.0,,,,,,,11.0,,0.0,,0.0
2025-04-27 21:45:00,0.0,,,,,,,10.0,,0.0,,0.0
2025-04-27 23:00:00,1.0,29.0,,,,,,9.0,28.0,0.0,,0.0
2025-04-27 23:30:00,0.0,26.5,,,,,2.0,10.0,27.0,0.0,,0.0
2025-04-28 00:00:00,1.0,28.5,,,,,,,26.0,0.0,,0.0
2025-04-28 00:30:00,0.0,,25.0,,,,,,,0.0,,0.0
2025-04-28 01:15:00,1.0,,25.0,,,,,,,0.0,,0.0
2025-04-28 01:30:00,0.0,30.0,,,,,,,,0.0,,0.0
2025-04-28 02:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-28 03:00:00,0.0,27.333333333333332,25.0,2.333333333333332,2.333333333333332,,2.0,,,0.0,,0.0
2025-04-28 03:30:00,0.0,,,,,4.0,1.0,,,0.0,,0.0
2025-04-28 04:00:00,1.0,24.5,25.0,-0.5,2.0,,1.0,,,4.598,4.75,0.968
2025-04-28 04:45:00,0.0,,,,,3.0,,,,0.0,,0.0
2025-04-28 05:00:00,0.0,27.666666666666668,25.0,2.666666666666668,2.666666666666668,,3.0,,,0.0,,0.0
2025-04-28 06:00:00,1.0,27.5,25.0,2.5,2.5,3.0,2.0,,,5.7475,4.75,1.21
2025-04-28 06:30:00,0.0,,,,,4.0,,11.0,26.0,0.0,,0.0
2025-04-28 07:15:00,0.0,28.666666666666668,24.0,4.666666666666668,4.666666666666668,,2.3333333333333335,,,0.0,,0.0
2025-04-28 07:30:00,0.0,24.5,,,,,3.0,,,0.0,,0.0
2025-04-28 08:15:00,1.0,53.5,49.0,4.5,4.5,,,,,10.3455,4.75,2.178
2025-04-28 08:30:00,0.0,51.285714285714285,42.857142857142854,8.42857142857143,8.42857142857143,,1.5,12.0,,0.0,,0.0
2025-04-28 09:30:00,0.0,,,,,,,13.0,,0.0,,0.0
2025-04-28 10:00:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-04-28 10:45:00,0.0,56.5,48.57142857142857,7.928571428571431,7.928571428571431,3.0,1.0,,,0.0,,0.0
2025-04-28 11:00:00,0.0,24.8,23.333333333333332,1.4666666666666686,2.0,,3.0,,,0.0,,0.0
2025-04-28 11:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-28 12:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-28 13:00:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-28 13:30:00,0.0,27.0,,,,,3.5,,,0.0,,0.0
2025-04-28 14:15:00,1.0,25.333333333333332,,,,,2.0,,,0.0,,0.0
2025-04-28 14:30:00,0.0,22.0,,,,,4.0,,,0.0,,0.0
2025-04-28 15:15:00,0.0,,,,,,,17.0,,0.0,,0.0
2025-04-28 15:30:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-28 16:30:00,0.0,23.0,23.5,-0.5,2.0,,,,,0.0,,0.0
2025-04-28 17:00:00,0.0,22.0,22.0,0.0,2.0,5.0,,,,0.0,,0.0
2025-04-28 17:45:00,0.0,27.5,,,,,3.5,,,0.0,,0.0
2025-04-28 18:00:00,0.0,28.0,23.0,5.0,5.0,,2.5,,,0.0,,0.0
2025-04-28 18:45:00,1.0,22.0,,,,,,,,0.0,,0.0
2025-04-28 19:00:00,0.0,,22.0,,,5.0,,16.0,,0.0,,0.0
2025-04-28 20:00:00,0.0,26.75,23.0,3.75,3.75,,3.3333333333333335,15.0,,0.0,,0.0
2025-04-28 20:30:00,0.0,26.5,24.0,2.5,2.5,4.0,4.0,,,0.0,,0.0
2025-04-28 21:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-28 21:30:00,1.0,,,,,5.0,5.0,,,0.0,,0.0
2025-04-28 22:30:00,0.0,,22.0,,,,,,,0.0,,0.0
2025-04-28 23:30:00,0.0,,,,,,2.0,12.0,,0.0,,0.0
2025-04-29 00:00:00,0.0,46.125,41.125,5.0,5.0,,1.0,,25.0,0.0,,0.0
2025-04-29 00:45:00,1.0,23.0,23.5,-0.5,2.0,,,,,4.598,4.75,0.968
2025-04-29 01:00:00,0.0,28.0,,,,4.0,2.0,,26.0,0.0,,0.0
2025-04-29 01:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-29 02:00:00,0.0,,,,,,,10.0,27.0,0.0,,0.0
2025-04-29 03:00:00,1.0,,,,,,,,,0.0,,0.0
2025-04-29 03:30:00,0.0,,,,,,,9.0,,0.0,,0.0
2025-04-29 04:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-29 04:30:00,0.0,,25.0,,,,,,,0.0,,0.0
2025-04-29 05:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-29 06:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-29 07:00:00,1.0,,25.0,,,,,10.0,,0.0,,0.0
2025-04-29 07:45:00,0.0,41.0,33.0,8.0,8.0,4.0,3.0,11.0,26.0,0.0,,0.0
2025-04-29 08:00:00,0.0,47.0,36.0,11.0,10.0,,1.0,,,0.0,,0.0
2025-04-29 09:00:00,1.0,36.75,31.0,5.75,5.75,,1.5,,,13.219249999999999,4.75,2.783
2025-04-29 10:00:00,1.0,55.0,48.42857142857143,6.571428571428569,6.571428571428569,,2.0,13.0,,15.10771428571428,4.75,3.1805714285714273
2025-04-29 10:30:00,0.0,,,,,,3.0,,,0.0,,0.0
2025-04-29 11:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-29 11:30:00,0.0,22.0,,,,,,15.0,,0.0,,0.0
2025-04-29 12:30:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-29 13:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-29 13:30:00,0.0,,,,,,,17.0,,0.0,,0.0
2025-04-29 14:00:00,0.0,27.666666666666668,23.0,4.666666666666668,4.666666666666668,,3.0,,,0.0,,0.0
2025-04-29 14:45:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-04-29 15:00:00,0.0,22.0,22.0,0.0,2.0,,5.0,18.5,,0.0,,0.0
2025-04-29 16:00:00,0.0,24.75,23.0,1.75,2.0,,3.0,17.0,,0.0,,0.0
2025-04-29 16:30:00,0.0,22.0,22.0,0.0,2.0,5.0,5.0,,,0.0,,0.0
2025-04-29 17:00:00,0.0,,,,,,,16.0,,0.0,,0.0
2025-04-29 17:30:00,0.0,26.0,24.0,2.0,2.0,,4.0,,,0.0,,0.0
2025-04-29 18:15:00,1.0,51.0,45.888888888888886,5.111111111111114,5.111111111111114,,2.0,,,11.750444444444451,4.75,2.473777777777779
2025-04-29 18:30:00,0.0,54.0,49.5,4.5,4.5,4.0,1.0,,,0.0,,0.0
2025-04-29 19:30:00,1.0,42.0,34.166666666666664,7.833333333333336,7.833333333333336,,1.5,13.0,,18.00883333333334,4.75,3.7913333333333346
2025-04-29 20:45:00,0.0,,,,,,,11.0,26.0,0.0,,0.0
2025-04-29 21:00:00,1.0,,,,,,,,,0.0,,0.0
2025-04-29 21:45:00,0.0,,25.0,,,,,,,0.0,,0.0
2025-04-29 22:00:00,0.0,,24.0,,,,,11.0,26.0,0.0,,0.0
2025-04-29 23:00:00,1.0,30.0,25.0,5.0,5.0,,,,,11.495,4.75,2.42
2025-04-29 23:30:00,0.0,24.0,24.0,0.0,2.0,4.0,,,,0.0,,0.0
2025-04-30 00:15:00,1.0,28.0,25.0,3.0,3.0,,3.0,,,6.897,4.75,1.452
2025-04-30 00:30:00,0.0,24.0,24.0,0.0,2.0,3.0,,,,0.0,,0.0
2025-04-30 01:15:00,0.0,29.0,24.0,5.0,5.0,,,,,0.0,,0.0
2025-04-30 01:30:00,0.0,27.333333333333332,25.0,2.333333333333332,2.333333333333332,,3.0,,,0.0,,0.0
2025-04-30 02:30:00,0.0,,,,,5.0,,,25.0,0.0,,0.0
2025-04-30 03:45:00,1.0,,23.0,,,,4.0,,,0.0,,0.0
2025-04-30 04:00:00,0.0,23.0,,,,,,,,0.0,,0.0
2025-04-30 04:45:00,1.0,27.5,,,,,2.0,,,0.0,,0.0
2025-04-30 05:00:00,0.0,24.0,,,,,4.0,,,0.0,,0.0
2025-04-30 06:00:00,0.0,51.5,45.0,6.5,6.5,4.0,1.0,12.0,,0.0,,0.0
2025-04-30 06:30:00,0.0,38.75,31.833333333333332,6.916666666666668,6.916666666666668,3.0,2.5,,,0.0,,0.0
2025-04-30 07:15:00,1.0,29.0,24.0,5.0,5.0,,2.0,,,11.495,4.75,2.42
2025-04-30 07:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-30 08:15:00,0.0,23.0,,,,,,,,0.0,,0.0
2025-04-30 08:30:00,0.0,,,,,,,12.0,,0.0,,0.0
2025-04-30 09:30:00,0.0,22.0,22.0,0.0,2.0,,,,,0.0,,0.0
2025-04-30 10:00:00,0.0,28.0,23.0,5.0,5.0,,3.3333333333333335,12.0,,0.0,,0.0
2025-04-30 10:30:00,0.0,25.0,,,,4.0,4.0,12.0,25.0,0.0,,0.0
2025-04-30 10:45:00,1.0,28.666666666666668,23.5,5.166666666666668,5.166666666666668,,2.3333333333333335,11.0,26.0,11.878166666666669,4.75,2.500666666666667
2025-04-30 11:00:00,0.0,45.166666666666664,39.5,5.666666666666664,5.666666666666664,,1.0,10.0,27.0,0.0,,0.0
2025-04-30 11:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-30 13:00:00,0.0,27.0,25.0,2.0,2.0,,3.0,10.0,27.0,0.0,,0.0
2025-04-30 13:30:00,1.0,,,,,4.0,,11.0,26.0,0.0,,0.0
2025-04-30 14:15:00,0.0,27.666666666666668,24.0,3.666666666666668,3.666666666666668,,2.5,,,0.0,,0.0
2025-04-30 14:30:00,0.0,,,,,,2.0,,,0.0,,0.0
2025-04-30 15:15:00,0.0,23.0,23.0,0.0,2.0,,,12.0,25.0,0.0,,0.0
2025-04-30 15:30:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-04-30 16:30:00,0.0,25.0,,,,,3.0,12.0,25.0,0.0,,0.0
2025-04-30 17:00:00,0.0,25.0,,,,,4.0,12.5,24.0,0.0,,0.0
2025-04-30 17:45:00,1.0,30.0,,,,,,,,0.0,,0.0
2025-04-30 18:00:00,0.0,25.0,25.0,0.0,2.0,,2.0,,,0.0,,0.0
2025-04-30 18:45:00,0.0,,,,,,2.0,,,0.0,,0.0
2025-04-30 19:00:00,0.0,30.0,25.0,5.0,5.0,,,,,0.0,,0.0
2025-04-30 20:00:00,1.0,42.833333333333336,30.8,12.033333333333335,10.0,3.0,1.6666666666666667,10.0,,22.99,4.75,4.7
2025-04-30 20:30:00,0.0,29.0,24.0,5.0,5.0,,,,,0.0,,0.0
2025-04-30 21:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-30 21:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-30 22:15:00,1.0,42.25,35.6,6.649999999999999,6.649999999999999,,0.0,,,15.288349999999996,4.75,3.218599999999999
2025-04-30 23:30:00,1.0,40.75,35.55555555555556,5.194444444444443,5.194444444444443,1.0,-1.6666666666666667,6.0,31.0,11.942027777777774,4.75,2.5141111111111103
2025-05-01 00:30:00,1.0,31.0,,,,,,,,0.0,,0.0
2025-05-01 01:00:00,0.0,31.0,25.5,5.5,5.5,2.0,-1.0,5.0,32.0,0.0,,0.0
2025-05-01 01:45:00,1.0,31.5,,,,,,,,0.0,,0.0
2025-05-01 03:00:00,1.0,31.5,26.5,5.0,5.0,,,,,11.495,4.75,2.42
2025-05-01 04:00:00,1.0,,26.5,,,,,4.0,,0.0,,0.0
2025-05-01 05:15:00,1.0,31.5,26.5,5.0,5.0,,,,,11.495,4.75,2.42
2025-05-01 05:30:00,0.0,31.5,,,,,,,,0.0,,0.0
2025-05-01 06:30:00,1.0,30.5,,,,,,7.0,,0.0,,0.0
2025-05-01 07:30:00,1.0,30.5,25.5,5.0,5.0,3.0,,,,11.495,4.75,2.42
2025-05-01 08:45:00,0.0,50.5,42.5,8.0,8.0,2.0,,10.0,27.0,0.0,,0.0
2025-05-01 09:00:00,0.0,54.0,49.5,4.5,4.5,,,,,0.0,,0.0
2025-05-01 10:00:00,1.0,24.0,24.0,0.0,2.0,,,,,4.598,4.75,0.968
2025-05-01 10:30:00,0.0,23.0,23.0,0.0,2.0,,4.0,12.0,25.0,0.0,,0.0
2025-05-01 11:15:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-05-01 11:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-01 12:15:00,0.0,,,,,,,,,0.0,,0.0
2025-05-01 12:30:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-05-01 13:30:00,0.0,,,,,,,13.0,,0.0,,0.0
2025-05-01 14:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-01 14:45:00,0.0,,,,,,,,,0.0,,0.0
2025-05-01 15:00:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-05-01 15:45:00,0.0,,,,,,2.0,,,0.0,,0.0
2025-05-01 16:00:00,0.0,26.0,24.0,2.0,2.0,4.0,4.0,,,0.0,,0.0
2025-05-01 17:00:00,1.0,22.0,22.0,0.0,2.0,5.0,5.0,,,4.598,4.75,0.968
2025-05-01 17:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-01 18:15:00,0.0,23.0,23.0,0.0,2.0,4.5,,,,0.0,,0.0
2025-05-01 18:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-01 19:15:00,0.0,28.0,23.0,5.0,5.0,,2.5,12.0,25.0,0.0,,0.0
