timestamp,power_status,supply_temp,return_temp,delta_temp_raw,delta_temp_clamped,brine_in_temp,brine_out_temp,outdoor_temp,desired_supply_temp,heat_output_kw,cop,power_input_kw
2025-05-13 08:30:00,0.0,46.625,36.44444444444444,10.180555555555557,10.0,4.5,1.5,,,0.0,,0.0
2025-05-13 09:15:00,1.0,38.75,33.8,4.950000000000003,4.950000000000003,,2.0,,,11.380050000000006,4.75,2.3958000000000013
2025-05-13 09:30:00,0.0,,,,,,3.0,,,0.0,,0.0
2025-05-13 10:30:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-05-13 11:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-13 12:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-13 12:45:00,0.0,,,,,,,,,0.0,,0.0
2025-05-13 13:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-13 13:45:00,0.0,,,,,,,,,0.0,,0.0
2025-05-13 14:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-13 15:00:00,0.0,28.0,24.0,4.0,4.0,,3.0,,,0.0,,0.0
2025-05-13 15:30:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-05-13 16:00:00,0.0,,,,,,,20.0,,0.0,,0.0
2025-05-13 16:30:00,0.0,22.0,22.0,0.0,2.0,,,19.0,,0.0,,0.0
2025-05-13 17:15:00,0.0,25.0,24.0,1.0,2.0,5.0,3.0,,,0.0,,0.0
2025-05-13 17:30:00,0.0,23.5,,,,4.0,,,,0.0,,0.0
2025-05-13 18:30:00,1.0,22.0,22.0,0.0,2.0,,,,,4.598,4.75,0.968
2025-05-13 19:30:00,0.0,25.0,,,,,3.0,16.0,,0.0,,0.0
2025-05-13 20:00:00,0.0,23.0,23.0,0.0,2.0,5.0,5.0,15.0,24.0,0.0,,0.0
