timestamps,soc,price,action_normalized,battery_power_kw,grid_power_kw,reward,total_cost_cumulative,household_consumption_kwh,grid_cost_term,peak_penalty_term,battery_cost_term,arbitrage_bonus_term,soc_action_penalty_term
2024-05-31 00:15:00+00:00,0.5266048,7.793,-0.24644431471824646,2.4644431471824646,4.776443147182464,-32.56388756303274,9.305705361498235,2.312,-9.305705361498235,0.0,-26.33873613551259,3.0805539339780807,0.0
2024-05-31 00:30:00+00:00,0.5519485,7.72175,-0.23476290702819824,2.3476290702819824,4.659629070281982,-31.150872044148684,18.30082805486071,2.312,-8.995122693362473,0.0,-25.090285688638687,2.934536337852478,0.0
2024-05-31 00:45:00+00:00,0.58131623,7.6505,-0.27203768491744995,2.7203768491744995,5.032376849174499,-35.31884181597078,27.925877826013085,2.312,-9.625049771152376,-0.020235530734061813,-29.074027575552464,3.4004710614681244,0.0
2024-05-31 01:00:00+00:00,0.6149369,7.57925,-0.31143367290496826,3.1143367290496826,5.426336729049682,-39.93990399947488,38.20776848942553,2.312,-10.281890663412451,-0.26646045565605125,-33.28447379171848,3.8929209113121033,0.0
2024-05-31 01:15:00+00:00,0.64107454,7.508,-0.24211733043193817,2.4211733043193817,3.4661733043193816,-29.355830351721643,44.71377578163301,1.045,-6.506007292207479,0.0,-25.876289689913392,3.026466630399227,0.0
2024-05-31 01:30:00+00:00,0.66864145,7.582,-0.25535663962364197,2.5535663962364197,3.5985663962364196,-30.920365468547345,51.534858385699145,1.045,-6.821082604066134,0.0,-27.291240859776735,3.1919579952955246,0.0
2024-05-31 01:45:00+00:00,0.6906197,7.656000000000001,-0.20358802378177643,2.0358802378177643,3.080880237817764,-25.110424519588353,57.431663160882344,1.045,-5.896804775183202,0.0,-21.758470041677356,2.5448502972722054,0.0
2024-05-31 02:00:00+00:00,0.7058286,7.73,-0.14088214933872223,1.4088214933872223,2.453821493387222,-18.037762879812718,62.17367319685315,1.045,-4.742010035970807,0.0,-15.056779710575938,1.7610268667340279,0.0
2024-05-31 02:15:00+00:00,0.7210044,7.804,-0.14057600498199463,1.4057600498199463,2.426760049819946,-18.00146932737446,66.90828205405187,1.021,-4.734608857198715,0.0,-15.024060532450676,1.7572000622749329,0.0
2024-05-31 02:30:00+00:00,0.73236907,7.823,-0.10527242720127106,1.0527242720127106,2.0737242720127105,-13.990771562108815,70.96396829904073,1.021,-4.055686244988859,0.0,-11.250990657135844,1.3159053400158882,0.0
2024-05-31 02:45:00+00:00,0.7389742,7.8420000000000005,-0.06118466332554817,0.6118466332554817,1.6328466332554816,-8.97549842584598,74.1651641235381,1.021,-3.201195824497372,0.0,-6.539110892917961,0.7648082915693521,0.0
2024-05-31 03:00:00+00:00,0.74082917,7.861,-0.01718294993042946,0.1718294993042946,1.1928294993042945,-3.965849073192045,76.50937229704587,1.021,-2.3442081735077647,0.0,-1.8364277738146484,0.21478687413036823,0.0
2024-05-31 03:15:00+00:00,0.7392171,7.88,0.013477059081196785,-0.13477059081196785,1.019229409188032,-3.603849458873727,78.51725423314629,1.154,-2.007881936100423,0.0,-1.5959675227733037,0.0,0.0
2024-05-31 03:30:00+00:00,0.7376357,8.41425,0.013220502063632011,-0.13220502063632011,1.0217949793636798,-3.7149953719709754,80.666663834424,1.154,-2.1494096012777106,0.0,-1.5655857706932648,0.0,0.0
2024-05-31 03:45:00+00:00,0.7367185,8.9485,0.007668052334338427,-0.07668052334338427,1.0773194766566156,-3.318157163281824,83.07676216863943,1.154,-2.410098334215431,0.0,-0.9080588290663927,0.0,0.0
