timestamps,soc,price,action_normalized,battery_power_kw,grid_power_kw,reward,total_cost_cumulative,household_consumption_kw,grid_cost_term,peak_penalty_term,battery_cost_term,arbitrage_bonus_term,soc_action_penalty_term,current_solar_production_kw
2024-04-05 21:45:00+02:00,0.10974917,60.980000000000004,-0.03150947019457817,0.15754735097289085,8.666547350972891,-466.28182689395453,3113.4814906364827,8.509,-132.12151436558173,-333.3184188716114,-0.8418936567613855,0.0,0.0,0.0
2024-04-05 22:00:00+02:00,0.11098679,60.7875,-0.02292860485613346,0.1146430242806673,8.623643024280668,-459.62042678069855,3244.533915721098,8.509,-131.05242508461527,-327.95537803508347,-0.6126236609998159,0.0,0.0,0.0
2024-04-05 22:15:00+02:00,0.1121821,60.595,-0.022144636139273643,0.11072318069636822,9.399723180696368,-567.9511311174663,3386.927972254672,9.289,-142.3940565335741,-424.965397587046,-0.5916769968462177,0.0,0.0,0.0
2024-04-05 22:30:00+02:00,0.112924926,59.701499999999996,-0.013761769980192184,0.06880884990096092,9.35780884990096,-559.762609792369,3526.5967785177627,9.289,-139.66880626309054,-419.7261062376201,-0.36769729165825993,0.0,0.0,0.0
2024-04-05 22:45:00+02:00,0.11334202,58.808,-0.0077272565104067326,0.03863628255203366,9.327636282552033,-553.2959065799716,3663.7316871438425,9.289,-137.13490862608,-415.9545353190042,-0.20646263488742989,0.0,0.0,0.0
2024-04-05 23:00:00+02:00,0.1136513,57.914500000000004,-0.005729778669774532,0.02864889334887266,9.317648893348872,-549.7659484009055,3798.638431352306,9.289,-134.90674420846332,-414.7061116686091,-0.15309252383303829,0.0,0.0,0.0
2024-04-05 23:15:00+02:00,0.11577549,57.021,-0.039353400468826294,0.19676700234413147,3.1137670023441313,-45.43900072894263,3843.025958412472,2.917,-44.38752706016618,0.0,-1.0514736687764525,0.0,0.0,0.0
2024-04-05 23:30:00+02:00,0.11917345,54.848,-0.06295185536146164,0.3147592768073082,3.231759276807308,-45.99587808902086,3887.339841616054,2.917,-44.31388320358181,0.0,-1.6819948854390532,0.0,0.0,0.0
2024-04-05 23:45:00+02:00,0.12340706,52.675,-0.0784330889582634,0.392165444791317,3.309165444791317,-45.67320654669925,3930.9174140671494,2.917,-43.57757245109565,0.0,-2.0956340956036,0.0,0.0,0.0
2024-04-06 00:00:00+02:00,0.12805443,50.502,-0.08609864860773087,0.4304932430386543,3.347493243038654,-44.564224207472336,3973.181190007134,2.917,-42.26377593998453,0.0,-2.300448267487809,0.0,0.0,0.0
2024-04-06 00:15:00+02:00,0.1291282,48.329,-0.019893083721399307,0.09946541860699654,2.1264654186069967,-26.224005134645523,3998.8736768110984,2.027,-25.692486803964385,0.0,-0.5315183306811377,0.0,0.0,0.0
2024-04-06 00:30:00+02:00,0.13210191,48.82625,-0.05509164556860924,0.2754582278430462,2.3024582278430463,-29.577080166841665,4026.978777072904,2.027,-28.105100261805386,0.0,-1.471979905036278,0.0,0.0,0.0
2024-04-06 00:45:00+02:00,0.13508646,49.323499999999996,-0.05529290437698364,0.2764645218849182,2.3034645218849183,-29.881090375120223,4055.3825101592015,2.027,-28.40373308629769,0.0,-1.4773572888225317,0.0,0.0,0.0
2024-04-06 01:00:00+02:00,0.13782652,49.82075,-0.050763048231601715,0.2538152411580086,2.2808152411580087,-29.764306676418823,4083.7904916406824,2.027,-28.407981481480714,0.0,-1.3563251949381083,0.0,0.0,0.0
2024-04-06 01:15:00+02:00,0.14155325,50.318,-0.06904269754886627,0.34521348774433136,2.5932134877443316,-34.46606364421359,4116.411820709762,2.248,-32.62132906907982,0.0,-1.8447345751337707,0.0,0.0,0.0
2024-04-06 01:30:00+02:00,0.14466104,50.381249999999994,-0.057575952261686325,0.2878797613084316,2.535879761308432,-33.478555530597035,4148.352018765867,2.248,-31.940198056105103,0.0,-1.5383574744919315,0.0,0.0,0.0
2024-04-06 01:45:00+02:00,0.14415646,50.4445,0.004218298941850662,-0.04218298941850662,2.2058170105814936,-28.06760174807385,4176.169852813437,2.248,-27.817834047569537,0.0,-0.24976770050431557,0.0,0.0,0.0
2024-04-06 02:00:00+02:00,0.13957918,50.50775,0.0382661297917366,-0.38266129791736603,1.8653387020826342,-25.81927289256558,4199.723368020965,2.248,-23.55351520752854,0.0,-2.265757685037036,0.0,0.0,0.0
2024-04-06 02:15:00+02:00,0.13350792,50.571,0.05075560882687569,-0.5075560882687569,1.686443911731243,-24.326555077157813,4221.044656786004,2.194,-21.321288765040173,0.0,-3.00526631211764,0.0,0.0,0.0
2024-04-06 02:30:00+02:00,0.13002071,50.82075,0.029153188690543175,-0.29153188690543175,1.9024681130945682,-25.897389735788277,4245.215870875642,2.194,-24.171214089637694,0.0,-1.7261756461505828,0.0,0.0,0.0
2024-04-06 02:45:00+02:00,0.12766184,51.070499999999996,0.0197200458496809,-0.197200458496809,1.996799541503191,-26.66202203981578,4270.710258621727,2.194,-25.494387746084676,0.0,-1.167634293731106,0.0,0.0,0.0
2024-04-06 03:00:00+02:00,0.1260665,51.32025,0.013337050564587116,-0.13337050564587116,2.060629494354129,-27.227698985336367,4297.148263823634,2.194,-26.43800520190687,0.0,-0.7896937834295004,0.0,0.0,0.0
2024-04-06 03:15:00+02:00,0.12626983,51.57,-0.0037669786252081394,0.018834893126040697,2.138834893126041,-27.67557781976976,4324.723192683261,2.12,-27.57492885962748,0.0,-0.10064896014227998,0.0,0.0,0.0
2024-04-06 03:30:00+02:00,0.12626244,52.32875,6.18399353697896e-05,-0.000618399353697896,2.119381600646302,-27.729809058825623,4352.449340166966,2.12,-27.726147483705045,0.0,-0.003661575120579647,0.0,0.0,0.0
2024-04-06 03:45:00+02:00,0.12459018,53.0875,0.013980073854327202,-0.13980073854327202,1.980199261456728,-27.108724603994332,4378.730297240112,2.12,-26.280957073146013,0.0,-0.8277675308483212,0.0,0.0,0.0
2024-04-06 04:00:00+02:00,0.1201,53.84625,0.037537917494773865,-0.37537917494773865,1.7446208250522615,-25.70796212690682,4402.215619515355,2.12,-23.48532227524258,0.0,-2.2226398516642423,0.0,0.0,0.0
2024-04-06 04:15:00+02:00,0.11760992,54.605,0.02081710286438465,-0.2081710286438465,2.0028289713561533,-28.573710612195832,4429.5567385105805,2.211,-27.34111899522569,0.0,-1.2325916169701439,0.0,0.0,0.0
2024-04-06 04:30:00+02:00,0.117831506,54.817499999999995,-0.004105261992663145,0.020526309963315725,2.2315263099633156,-30.691360842969978,4460.1384118846845,2.211,-30.58167337410351,0.0,-0.10968746886646841,0.0,0.0,0.0
2024-04-06 04:45:00+02:00,0.117144704,55.03,0.0057416874915361404,-0.057416874915361404,2.1535831250846384,-29.967888181666556,4489.766331728037,2.211,-29.627919843351915,0.0,-0.3399683383146399,0.0,0.0,0.0
2024-04-06 05:00:00+02:00,0.11348592,55.2425,0.03058745339512825,-0.3058745339512825,1.9051254660487174,-28.122072603734292,4516.077305117586,2.211,-26.310973389549066,0.0,-1.8110992141852256,0.0,0.0,0.0
2024-04-06 05:15:00+02:00,0.11058925,55.455,0.024216102436184883,-0.24216102436184883,1.903838975638151,-27.828195769066994,4542.471652716089,2.146,-26.394347598503415,0.0,-1.4338481705635786,0.0,0.0,0.0
2024-04-06 05:30:00+02:00,0.10883791,55.94075,0.014641206711530685,-0.14641206711530685,1.999587932884693,-28.83152571941785,4570.436264880219,2.146,-27.96461216412985,0.0,-0.8669135552880012,0.0,0.0,0.0
2024-04-06 05:45:00+02:00,0.10715381,56.426500000000004,0.014079095795750618,-0.14079095795750618,2.0052090420424937,-29.120362674819507,4598.7229968829215,2.146,-28.286732002702696,0.0,-0.833630672116813,0.0,0.0,0.0
2024-04-06 06:00:00+02:00,0.10246645,56.91225,0.03918633982539177,-0.3918633982539177,1.7541366017460822,-27.278209008631695,4623.680962086102,2.146,-24.957965203180866,0.0,-2.3202438054508288,0.0,0.0,0.0
2024-04-06 06:15:00+02:00,0.1,57.398,0.06094305217266083,-0.20619512573466803,2.078544275265332,-31.04696326976989,4653.507033164022,2.295,-29.82607107791988,0.0,-1.2208921918500082,0.0,0.0,0.010260599
2024-04-06 06:30:00+02:00,0.1,57.77725,0.06718912720680237,-0.0,2.284739401,-39.72040260978705,4686.508523053129,2.295,-33.001489889106814,0.0,-0.0,0.0,-6.718912720680237,0.010260599
2024-04-06 06:45:00+02:00,0.1,58.1565,0.09368647634983063,-0.0,2.284739401,-42.586759378547185,4719.726634796692,2.295,-33.21811174356412,0.0,-0.0,0.0,-9.368647634983063,0.010260599
2024-04-06 07:00:00+02:00,0.1,58.53575,0.09755294024944305,-0.0,2.284739401,-43.190027622965744,4753.1613683947135,2.295,-33.43473359802144,0.0,-0.0,0.0,-9.755294024944305,0.010260599
2024-04-06 07:15:00+02:00,0.1,58.915,0.1273355484008789,-0.0,0.8446294824999999,-25.173891330459764,4765.601704885085,1.537,-12.440336490371873,0.0,-0.0,0.0,-12.73355484008789,0.6923705175
2024-04-06 07:30:00+02:00,0.1,58.619,0.12065809965133667,-0.0,0.8446294824999999,-24.44364387380054,4777.979538793752,1.537,-12.377833908666874,0.0,-0.0,0.0,-12.065809965133667,0.6923705175
2024-04-06 07:45:00+02:00,0.1,58.323,0.10791276395320892,-0.0,0.8446294824999999,-23.106607722282767,4790.294870120714,1.537,-12.315331326961873,0.0,-0.0,0.0,-10.791276395320892,0.6923705175
2024-04-06 08:00:00+02:00,0.1,58.027,0.07202821969985962,-0.0,0.8446294824999999,-19.455650715242836,4802.547698865971,1.537,-12.252828745256874,0.0,-0.0,0.0,-7.202821969985962,0.6923705175
2024-04-06 08:15:00+02:00,0.1,57.731,0.06538334488868713,-0.0,-1.618978375,16.82797565291254,4779.18138872419,0.32,23.366310141781252,0.0,-0.0,0.0,-6.538334488868713,1.938978375
2024-04-06 08:30:00+02:00,0.100327164,57.162,-0.006061195861548185,0.030305979307740927,-1.588672395692259,22.540975293714485,4756.478465853549,0.32,22.702922870640226,0.0,-0.16194757692574058,0.0,0.0,1.938978375
2024-04-06 08:45:00+02:00,0.10137244,56.593,-0.01936512254178524,0.0968256127089262,-1.5221527622910738,21.01838595117136,4734.942668034464,0.32,21.535797819084685,0.0,-0.5174118679133244,0.0,0.0,1.938978375
2024-04-06 09:00:00+02:00,0.10112071,56.024,0.0021044635213911533,-0.021044635213911533,-1.6400230102139115,22.845555888342094,4711.972505753408,0.32,22.970162281056044,0.0,-0.12460639271394988,0.0,0.0,1.938978375
2024-04-06 09:15:00+02:00,0.1,55.455,0.02078254707157612,-0.09369162658113134,-1.9343695265811311,26.26286247201404,4685.154890229269,0.547,26.817615524139157,0.0,-0.5547530521251197,0.0,0.0,2.3876779
2024-04-06 09:30:00+02:00,0.10047268,52.83175,-0.008757082745432854,0.04378541372716427,-1.7968924862728355,23.499265348306686,4661.4216465763575,0.547,23.73324365291122,0.0,-0.23397830460453406,0.0,0.0,2.3876779
2024-04-06 09:45:00+02:00,0.102222905,50.2085,-0.03242512047290802,0.1621256023645401,-1.6785522976354597,20.203039571321984,4640.3522483174,0.547,21.069398258957495,0.0,-0.8663586876355112,0.0,0.0,2.3876779
2024-04-06 10:00:00+02:00,0.10588916,47.58525,-0.0679222047328949,0.3396110236644745,-1.5010668763355253,16.04236423657923,4622.495087673114,0.547,17.857160644286264,0.0,-1.8147964077070355,0.0,0.0,2.3876779
2024-04-06 10:15:00+02:00,0.10957058,44.962,-0.06820312142372131,0.34101560711860657,-0.5205934178813938,4.029428163155753,4616.643357359418,2.018,5.851730313695807,0.0,-1.8223021505400538,0.0,0.0,2.879609025
2024-04-06 10:30:00+02:00,0.1132378,45.212,-0.06794014573097229,0.33970072865486145,-0.5219082963451389,4.083853704839689,4610.744227885829,2.018,5.899129473589105,0.0,-1.8152757687494159,0.0,0.0,2.879609025
2024-04-06 10:45:00+02:00,0.1184784,45.462,-0.09708903729915619,0.48544518649578094,-0.3761638385042194,1.6811923911828766,4606.468937779309,2.018,4.275290106519706,0.0,-2.5940977153368294,0.0,0.0,2.879609025
2024-04-06 11:00:00+02:00,0.123839945,45.712,-0.09932956099510193,0.49664780497550964,-0.3649612200244907,1.5168151146020001,4602.29816095687,2.018,4.17077682243988,0.0,-2.6539617078378797,0.0,0.0,2.879609025
2024-04-06 11:15:00+02:00,0.1295289,45.962,-0.10539532452821732,0.5269766226410866,-2.1227303023589137,21.575201212016793,4577.906928417615,0.021,24.3912325392551,0.0,-2.8160313272383064,0.0,0.0,2.670706925
2024-04-06 11:30:00+02:00,0.1364301,45.8355,-0.12785391509532928,0.6392695754766464,-2.010437349523354,19.621253489566094,4554.869578134096,0.021,23.037350283519423,0.0,-3.4160967939533293,0.0,0.0,2.670706925
2024-04-06 11:45:00+02:00,0.14386658,45.709,-0.13777077198028564,0.6888538599014282,-1.960853065098572,18.7260953742994,4532.462419945948,0.021,22.40715818814766,0.0,-3.681062813848257,0.0,0.0,2.670706925
2024-04-06 12:00:00+02:00,0.15093806,45.5825,-0.13100850582122803,0.6550425291061401,-1.9946643958938601,19.230063941547034,4509.73197248949,0.021,22.73044745645797,0.0,-3.5003835149109364,0.0,0.0,2.670706925
2024-04-06 12:15:00+02:00,0.15829936,45.456,-0.13637736439704895,0.6818868219852448,-2.2104513780147554,21.47573675477603,4484.61240302973,0.001,25.11956945975968,0.0,-3.6438327049836516,0.0,0.0,2.8933382
2024-04-06 12:30:00+02:00,0.16497439,44.96475,-0.12366407364606857,0.6183203682303429,-2.2740178317696573,22.25851135753528,4459.049742204464,0.001,25.562660825266175,0.0,-3.3041494677308947,0.0,0.0,2.8933382
2024-04-06 12:45:00+02:00,0.17079422,44.4735,-0.1078198254108429,0.5390991270542145,-2.3532390729457857,23.28338351746764,4432.8855477268,0.001,26.1641944776636,0.0,-2.8808109601959586,0.0,0.0,2.8933382
2024-04-06 13:00:00+02:00,0.17628351,43.98225,-0.1016962006688118,0.508481003344059,-2.383857196655941,23.494655435285377,4406.6736969298945,0.001,26.211850796905193,0.0,-2.7171953616198152,0.0,0.0,2.8933382
2024-04-06 13:15:00+02:00,0.18007378,43.491,-0.07021986693143845,0.35109933465719223,-2.377900740342808,23.97813320498789,4380.819376655332,0.069,25.854320274562262,0.0,-1.876187069574371,0.0,0.0,2.798000075
2024-04-06 13:30:00+02:00,0.18367283,42.652,-0.06667724996805191,0.33338624984025955,-2.3956138251597405,23.762897445094428,4355.274946437654,0.069,25.544430217678315,0.0,-1.781532772583887,0.0,0.0,2.798000075
2024-04-06 13:45:00+02:00,0.18805689,41.813,-0.08122031390666962,0.4061015695333481,-2.322898505466652,22.111733540075452,4330.993107635384,0.069,24.28183880226928,0.0,-2.170105262193829,0.0,0.0,2.798000075
2024-04-06 14:00:00+02:00,0.1918609,40.974,-0.07047437876462936,0.3523718938231468,-2.3766281811768533,22.462003466267653,4306.648116861499,0.069,24.344990773885094,0.0,-1.8829873076174408,0.0,0.0,2.798000075
2024-04-06 14:15:00+02:00,0.19601892,40.135,-0.07703272998332977,0.38516364991664886,-1.7826674250833512,15.828621022187981,4288.761277585069,0.104,17.886839276430074,0.0,-2.0582182542420924,0.0,0.0,2.271831075
2024-04-06 14:30:00+02:00,0.19948642,41.3675,-0.06423995643854141,0.32119978219270706,-1.846631292807293,17.381218665209143,4269.663647583768,0.104,19.09763000130142,0.0,-1.7164113360922784,0.0,0.0,2.271831075
2024-04-06 14:45:00+02:00,0.20269476,42.599999999999994,-0.05943876877427101,0.29719384387135506,-1.870637231128645,18.334156908332513,4249.741361072248,0.104,19.922286511520067,0.0,-1.5881296031875536,0.0,0.0,2.271831075
2024-04-06 15:00:00+02:00,0.20767583,43.832499999999996,-0.09228084981441498,0.4614042490720749,-1.7064268259279252,16.23360950589254,4231.042122610376,0.104,18.699238461871442,0.0,-2.4656289559789,0.0,0.0,2.271831075
2024-04-06 15:15:00+02:00,0.2146538,45.065,-0.12927629053592682,0.6463814526796341,-0.47127074732036567,1.8553531692412744,4225.732668553378,0.553,5.309454056998069,0.0,-3.4541008877567947,0.0,0.0,1.6706522
2024-04-06 15:30:00+02:00,0.2215177,45.25475,-0.12716259062290192,0.6358129531145096,-0.4818392468854902,2.0537531962921234,4220.281289888881,0.553,5.451378664497784,0.0,-3.3976254682056606,0.0,0.0,1.6706522
2024-04-06 15:45:00+02:00,0.22875042,45.4445,-0.13399572670459747,0.6699786335229874,-0.4476735664770124,1.5058770250526834,4215.19521454094,0.553,5.086075347941147,0.0,-3.5801983228884637,0.0,0.0,1.6706522
2024-04-06 16:00:00+02:00,0.235572,45.634249999999994,-0.12637858092784882,0.6318929046392441,-0.4857592953607557,2.1651375719131805,4209.653399259861,0.553,5.541815281079141,0.0,-3.3766777091659606,0.0,0.0,1.6706522
2024-04-06 16:15:00+02:00,0.24230275,45.824,-0.12469597905874252,0.6234798952937126,-0.2902167547062875,-0.006997548560547351,4206.328676117945,0.734,3.3247231419152294,0.0,-3.331720690475777,0.0,0.0,1.64769665
2024-04-06 16:30:00+02:00,0.24842173,47.66575,-0.11336231976747513,0.5668115988373756,-0.34688505116262447,1.1047345505764907,4202.195042086081,0.734,4.133634031863717,0.0,-3.028899481287226,0.0,0.0,1.64769665
2024-04-06 16:45:00+02:00,0.25424334,49.5075,-0.10785327851772308,0.5392663925886154,-0.3744302574113847,1.752571706803118,4197.560765593883,0.734,4.6342764921985315,0.0,-2.8817047853954136,0.0,0.0,1.64769665
2024-04-06 17:00:00+02:00,0.25976244,51.34925,-0.10224837809801102,0.5112418904900551,-0.402454759509945,2.434488662635279,4192.394328078942,0.734,5.166437514941511,0.0,-2.731948852306232,0.0,0.0,1.64769665
2024-04-06 17:15:00+02:00,0.26475006,53.191,-0.09240233898162842,0.4620116949081421,1.556725269908142,-23.16981845258638,4213.095271536863,2.21,-20.700943457920996,0.0,-2.4688749946653843,0.0,0.0,1.115286425
2024-04-06 17:30:00+02:00,0.2728138,55.03575,-0.1493910849094391,0.7469554245471954,1.8416689995471953,-29.330951710381463,4238.434680197321,2.21,-25.339408660457387,0.0,-3.9915430499240756,0.0,0.0,1.115286425
2024-04-06 17:45:00+02:00,0.28200236,56.8805,-0.17023047804832458,0.8511523902416229,1.9458659652416228,-32.2188028443352,4266.105137456302,2.21,-27.670457258981532,0.0,-4.5483455853536725,0.0,0.0,1.115286425
2024-04-06 18:00:00+02:00,0.29124954,58.72525,-0.17131584882736206,0.8565792441368103,1.9512928191368102,-33.224884992609574,4294.752677113056,2.21,-28.64753965675349,0.0,-4.57734533585608,0.0,0.0,1.115286425
2024-04-06 18:15:00+02:00,0.29619956,60.57,-0.09170551598072052,0.4585275799036026,2.708298174903603,-43.460661868587685,4335.763082226534,2.47,-41.01040511347781,0.0,-2.4502567551098764,0.0,0.0,0.220229405
2024-04-06 18:30:00+02:00,0.30114365,60.07,-0.09159570932388306,0.4579785466194153,2.7077491416194155,-43.110945592767074,4376.426704960803,2.47,-40.66362273426957,0.0,-2.4473228584975004,0.0,0.0,0.220229405
2024-04-06 18:45:00+02:00,0.30685022,59.57,-0.10572230070829391,0.5286115035414696,2.77838209854147,-44.20182312457857,4417.803760363332,2.47,-41.37705540252884,0.0,-2.824767722049728,0.0,0.0,0.220229405
2024-04-06 19:00:00+02:00,0.31456023,59.07,-0.14283792674541473,0.7141896337270737,2.963960228727074,-47.58673353295611,4461.574043041059,2.47,-43.77028267772706,0.0,-3.81645085522905,0.0,0.0,0.220229405
2024-04-06 19:15:00+02:00,0.323752,58.57,-0.17028914391994476,0.8514457195997238,3.382113903349724,-54.072515893909355,4511.096645870857,2.536,-49.52260282979833,0.0,-4.549913064111024,0.0,0.0,0.00533181625
2024-04-06 19:30:00+02:00,0.33560026,57.8,-0.21950508654117584,1.0975254327058792,3.6281936164558792,-58.292299288809495,4563.524043628645,2.536,-52.42739775778745,0.0,-5.864901531022042,0.0,0.0,0.00533181625
2024-04-06 19:45:00+02:00,0.34976336,57.03,-0.26239001750946045,1.3119500875473022,3.8426182712973023,-61.79686328335219,4618.310173631666,2.536,-54.78613000302129,0.0,-7.010733280330896,0.0,0.0,0.00533181625
2024-04-06 20:00:00+02:00,0.36432466,56.260000000000005,-0.2697673738002777,1.3488368690013885,3.8795050527513886,-61.77308558567446,4672.875412198614,2.536,-54.56523856694829,0.0,-7.20784701872617,0.0,0.0,0.00533181625
2024-04-06 20:15:00+02:00,0.37831932,55.49,-0.2592693269252777,1.2963466346263885,3.9233466346263883,-61.35397851763934,4727.302038387468,2.627,-54.42662618885458,0.0,-6.927352328784764,0.0,0.0,0.0
2024-04-06 20:30:00+02:00,0.39373544,54.553250000000006,-0.2856038510799408,1.428019255399704,4.055019255399704,-62.93459769470065,4782.605658186127,2.627,-55.30361979865848,0.0,-7.630977896042168,0.0,0.0,0.0
2024-04-06 20:45:00+02:00,0.40896866,53.6165,-0.28221532702445984,1.4110766351222992,4.038076635122299,-61.66732474569348,4836.732542162886,2.627,-54.12688397675869,0.0,-7.540440768934786,0.0,0.0,0.0
2024-04-06 21:00:00+02:00,0.42373085,52.67975,-0.27348917722702026,1.3674458861351013,3.994445886135101,-59.913891621565845,4889.339144830417,2.627,-52.6066026675314,0.0,-7.307288954034448,0.0,0.0,0.0
2024-04-06 21:15:00+02:00,0.4361961,51.743,-0.23093484342098236,1.1546742171049118,4.289674217104912,-61.660443601569234,4944.829298084333,3.135,-55.49015325391486,0.0,-6.1702903476543725,0.0,0.0,0.0
2024-04-06 21:30:00+02:00,0.4503068,50.26025,-0.26141977310180664,1.3070988655090332,4.442098865509033,-62.80005943886399,5000.644547960633,3.135,-55.81524987630009,0.0,-6.984809562563896,0.0,0.0,0.0
2024-04-06 21:45:00+02:00,0.46820292,48.7775,-0.33154916763305664,1.6577458381652832,4.792745838165283,-67.30311935297252,5059.089087990909,3.135,-58.44454003027678,0.0,-8.858579322695732,0.0,0.0,0.0
2024-04-06 22:00:00+02:00,0.4874771,47.29475,-0.3570794463157654,1.785397231578827,4.920397231578827,-67.71795569830253,5117.266327232963,3.135,-58.177239242053176,0.0,-9.540716456249356,0.0,0.0,0.0
2024-04-06 22:15:00+02:00,0.5047518,45.812,-0.3200359046459198,1.600179523229599,4.222179523229599,-56.90758140680676,5165.622949312511,2.622,-48.35662207954859,0.0,-8.55095932725817,0.0,0.0,0.0
2024-04-06 22:30:00+02:00,0.5199958,41.617,-0.28241536021232605,1.4120768010616302,4.03407680106163,-49.51732896311855,5207.594492869956,2.622,-41.971543557445465,0.0,-7.545785405673087,0.0,0.0,0.0
2024-04-06 22:45:00+02:00,0.5351543,37.422,-0.28083065152168274,1.4041532576084137,4.026153257608414,-45.17012077190047,5245.261169671512,2.622,-37.66667680155551,0.0,-7.503443970344961,0.0,0.0,0.0
2024-04-06 23:00:00+02:00,0.55470747,33.227000000000004,-0.36224889755249023,1.8112444877624512,4.433244487762451,-46.50469138020134,5282.087023320233,2.622,-36.825853648720745,0.0,-9.678837731480598,0.0,0.0,0.0
2024-04-06 23:15:00+02:00,0.5698105,29.032,-0.279803603887558,1.39901801943779,8.250018019437789,-348.60688575617377,5341.965654105313,6.851,-59.87863078507947,-281.2522524297236,-7.47600254137069,0.0,0.0,0.0
2024-04-06 23:30:00+02:00,0.5776941,25.011,-0.14605437219142914,0.7302718609571457,7.581271860957146,-248.96517050523275,5389.369451733913,6.851,-47.40379762859979,-197.6589826196432,-3.9023902569897473,0.0,0.0,0.0
2024-04-06 23:45:00+02:00,0.58137774,20.990000000000002,-0.06824386864900589,0.34121934324502945,7.192219343245029,-188.5919797747726,5427.110622737591,6.851,-37.741171003678296,-149.02741790562868,-1.8233908654656261,0.0,0.0,0.0
2024-04-07 00:00:00+02:00,0.5838652,16.969,-0.0460844449698925,0.2304222248494625,7.0814222248494625,-166.45026030358977,5457.151786170959,6.851,-30.041163433367636,-135.1777781061828,-1.2313187640393153,0.0,0.0,0.0
2024-04-07 00:15:00+02:00,0.5951494,12.948,-0.2090541571378708,1.045270785689354,9.160270785689354,-430.27131050547314,5486.803582704236,8.115,-29.65179653327644,-395.03384821116924,-5.585665761027485,0.0,0.0,0.0
2024-04-07 00:30:00+02:00,0.6065842,9.73975,-0.21184392273426056,1.0592196136713028,9.174219613671303,-424.7763078900326,5509.1422340747995,8.115,-22.33865137056377,-396.77745170891285,-5.660204810556024,0.0,0.0,0.0
2024-04-07 00:45:00+02:00,0.61664706,6.5315,-0.18642832338809967,0.9321416169404984,9.047141616940499,-400.6466852508498,5523.915085442562,8.115,-14.772851367761717,-380.8927021175623,-4.981131765525788,0.0,0.0,0.0
2024-04-07 01:00:00+02:00,0.6257608,3.32325,-0.16884323954582214,0.8442161977291107,8.959216197729111,-360.75132888680184,5531.358514249838,8.115,-7.443428807275817,-369.90202471613884,-4.511280306614935,21.105404943227768,0.0,0.0
2024-04-07 01:15:00+02:00,0.6335324,0.115,-0.14398007094860077,0.7199003547430038,8.790900354743004,-334.96474138015714,5531.611252635036,8.071,-0.2527383851988614,-348.8625443428754,-3.846967520657927,17.997508868575096,0.0,0.0
2024-04-07 01:30:00+02:00,0.6387182,0.08625000000000001,-0.09607336670160294,0.4803668335080147,8.551366833508014,-309.6630324647074,5531.795641482384,8.071,-0.18438884734751657,-318.9208541885018,-2.5669602665584534,12.009170837700367,0.0,0.0
2024-04-07 01:45:00+02:00,0.6419206,0.0575,-0.059328895062208176,0.2966444753110409,8.36764447531104,-290.24492633538,5531.9159263717165,8.071,-0.12028488933259622,-295.95555941388005,-1.5851939149433747,7.416111882776022,0.0,0.0
2024-04-07 02:00:00+02:00,0.6447449,0.028749999999999998,-0.05232323706150055,0.26161618530750275,8.332616185307502,-286.4945206998191,5531.975817050548,8.071,-0.05989067883189767,-291.5770231634378,-1.3980114902369678,6.540404632687569,0.0,0.0
2024-04-07 02:15:00+02:00,0.650269,0.0,-0.10234099626541138,0.5117049813270569,8.362704981327056,-285.27992162667204,5531.975817050548,7.851,-0.0,-295.338122665882,-2.7344234939664602,12.792624533176422,0.0,0.0
2024-04-07 02:30:00+02:00,0.6528523,0.0,-0.047859642654657364,0.23929821327328682,8.090298213273286,-256.5835711545077,5531.975817050548,7.851,-0.0,-261.28727665916074,-1.2787498271791264,5.9824553318321705,0.0,0.0
2024-04-07 02:45:00+02:00,0.6531301,0.0,-0.005146635230630636,0.02573317615315318,7.876733176153153,-234.08582927538373,5531.975817050548,7.851,-0.0,-234.59164701914415,-0.1375116600684123,0.6433294038288295,0.0,0.0
2024-04-07 03:00:00+02:00,0.64809877,0.0,0.042061757296323776,-0.42061757296323776,7.430382427036762,-181.2883021668776,5531.975817050548,7.851,-0.0,-178.79780337959528,-2.490498787282329,0.0,0.0,0.0
2024-04-07 03:15:00+02:00,0.64440006,0.0,0.030921505764126778,-0.3092150576412678,1.8167849423587321,-1.8308786307706644,5531.975817050548,2.126,-0.0,0.0,-1.8308786307706644,0.0,0.0,0.0
2024-04-07 03:30:00+02:00,0.6435461,0.0,0.0071387216448783875,-0.07138721644878387,2.054612783551216,-0.4226874658151677,5531.975817050548,2.126,-0.0,0.0,-0.4226874658151677,0.0,0.0,0.0
2024-04-07 03:45:00+02:00,0.64071476,0.0,0.023669980466365814,-0.23669980466365814,1.8893001953363417,-1.401512001297976,5531.975817050548,2.126,-0.0,0.0,-1.401512001297976,0.0,0.0,0.0
2024-04-07 04:00:00+02:00,0.63531643,0.0,0.04513021558523178,-0.4513021558523178,1.674697844147682,-2.672183817546619,5531.975817050548,2.126,-0.0,0.0,-2.672183817546619,0.0,0.0,0.0
2024-04-07 04:15:00+02:00,0.63413346,0.0,0.009889647364616394,-0.09889647364616394,1.867103526353836,-0.5855712255364971,5531.975817050548,1.966,-0.0,0.0,-0.5855712255364971,0.0,0.0,0.0
