timestamp,battery_flow
2025-05-22 02:00:00+02:00,-0.005653846153846154
2025-05-22 03:00:00+02:00,-0.005424528301886792
2025-05-22 04:00:00+02:00,-0.0054950495049504965
2025-05-22 05:00:00+02:00,-0.005425925925925925
2025-05-22 06:00:00+02:00,-0.0057777777777777775
2025-05-22 07:00:00+02:00,-0.005436363636363637
2025-05-22 08:00:00+02:00,-0.005424528301886792
2025-05-22 09:00:00+02:00,-0.0049345794392523365
2025-05-22 10:00:00+02:00,-0.01940909090909091
2025-05-22 11:00:00+02:00,-0.04316216216216216
2025-05-22 12:00:00+02:00,-0.0214375
2025-05-22 13:00:00+02:00,0.0
2025-05-22 14:00:00+02:00,0.0
2025-05-22 15:00:00+02:00,0.0
2025-05-22 16:00:00+02:00,0.0
2025-05-22 17:00:00+02:00,0.0
2025-05-22 18:00:00+02:00,0.0
2025-05-22 19:00:00+02:00,0.0
2025-05-22 20:00:00+02:00,0.0
2025-05-22 21:00:00+02:00,0.0
2025-05-22 22:00:00+02:00,0.0
2025-05-22 23:00:00+02:00,0.0
